Date,Country,Category,ProductName,PaymentMethod,OrderPriority,ReturnStatus,ReturnBinary,UnitPrice,Quantity,Discount,ShippingCost,Revenue,Discount_Amount,Net_Revenue,Estimated_Profit,Profit_per_unit,Effective_UnitPrice,Shipping_Burden,Order_Value,stringencyindex,stay_home_requirement,is_covid,is_lockdown
2021-10-04,Italy,Apparel,Blue Pen,Bank Transfer,High,Returned,1,24.93,3.0,0.3,10.07,74.78999999999999,22.436999999999998,52.352999999999994,42.282999999999994,14.094333333333331,17.450999999999997,0.19234809848528261,62.422999999999995,74.54,2.0,1,1
2021-10-05,Germany,Apparel,Wall Clock,paypall,Medium,Not Returned,0,30.27,27.0,0.16,8.3,817.29,130.7664,686.5236,678.2236,25.119392592592593,25.4268,0.0120898975650655,694.8235999999999,46.3,1.0,1,1
2021-10-05,United Kingdom,Apparel,Notebook,Bank Transfer,Medium,Not Returned,0,37.49,17.0,0.3,8.86,637.33,191.199,446.13100000000003,437.271,25.721823529411765,26.243000000000002,0.019859637640065358,454.99100000000004,35.092,0.0,1,0
2021-10-05,Spain,Accessories,Notebook,paypall,High,Not Returned,0,68.77,29.0,0.13,29.07,1994.33,259.2629,1735.0671,1705.9971,58.82748620689655,59.8299,0.016754395262292738,1764.1371,43.98,0.0,1,0
2021-10-05,Netherlands,Stationery,USB Cable,paypall,Low,Not Returned,0,11.37,45.0,0.08,22.07,511.65,40.932,470.71799999999996,448.64799999999997,9.969955555555554,10.4604,0.04688582123479451,492.78799999999995,47.22,0.0,1,0
2021-10-05,Italy,Electronics,Headphones,Bank Transfer,Medium,Not Returned,0,16.0,30.0,0.31,13.71,480.0,148.8,331.2,317.49,10.583,11.04,0.04139492753623189,344.90999999999997,74.54,2.0,1,1
2021-10-05,Australia,Accessories,Headphones,paypall,Medium,Not Returned,0,28.72,47.0,0.2,9.04,1349.84,269.968,1079.8719999999998,1070.8319999999999,22.783659574468082,22.975999999999996,0.008371362531855627,1088.9119999999998,65.07222222222222,2.0,1,1
2021-10-05,United Kingdom,Apparel,T-shirt,paypall,High,Not Returned,0,47.97,9.0,0.39,11.79,431.73,168.37470000000002,263.3553,251.5653,27.951700000000002,29.2617,0.04476841741935704,275.1453,35.092,0.0,1,0
2021-10-05,United States,Accessories,Headphones,paypall,High,Not Returned,0,82.34,19.0,0.36,14.75,1564.46,563.2056,1001.2544,986.5044,51.921284210526316,52.6976,0.01473152078033315,1016.0044,32.79942307692308,1.0,1,1
2021-10-05,Portugal,Apparel,White Mug,Credit Card,Low,Not Returned,0,82.99,25.0,0.36,28.1,2074.75,746.91,1327.8400000000001,1299.7400000000002,51.98960000000001,53.113600000000005,0.021162188215447644,1355.94,44.44,0.0,1,0
2021-10-05,Norway,Electronics,Office Chair,paypall,High,Returned,1,86.89,46.0,0.1,19.15,3996.94,399.694,3597.246,3578.096,77.78469565217391,78.20100000000001,0.0053235169348996424,3616.396,20.37,0.0,1,0
2021-10-05,United Kingdom,Accessories,Blue Pen,paypall,Medium,Not Returned,0,8.33,43.0,0.39,9.45,358.19,139.6941,218.4959,209.04590000000002,4.861532558139535,5.0813,0.04325023947817785,227.9459,35.092,0.0,1,0
2021-10-05,Australia,Apparel,Blue Pen,Credit Card,Low,Not Returned,0,91.94,35.0,0.47,10.49,3217.9,1512.413,1705.487,1694.997,48.42848571428571,48.7282,0.006150735830879977,1715.977,65.07222222222222,2.0,1,1
2021-10-05,Netherlands,Accessories,T-shirt,paypall,Medium,Not Returned,0,80.97,1.0,0.27,21.93,80.97,21.861900000000002,59.10809999999999,37.17809999999999,37.17809999999999,59.10809999999999,0.3710151400569465,81.03809999999999,47.22,0.0,1,0
2021-10-05,Australia,Furniture,Desk Lamp,Bank Transfer,High,Not Returned,0,2.14,34.0,0.03,19.26,72.76,2.1828,70.5772,51.3172,1.5093294117647058,2.0758,0.272892662219527,89.83720000000001,65.07222222222222,2.0,1,1
2021-10-05,Germany,Electronics,Backpack,Credit Card,Medium,Not Returned,0,90.53,32.0,0.29,13.2,2896.96,840.1184,2056.8416,2043.6416000000002,63.863800000000005,64.2763,0.006417606489483681,2070.0416,46.3,1.0,1,1
2021-10-05,Norway,Apparel,Backpack,Credit Card,High,Not Returned,0,17.7,30.0,0.01,8.7,531.0,5.3100000000000005,525.69,516.99,17.233,17.523000000000003,0.016549677566626717,534.3900000000001,20.37,0.0,1,0
2021-10-05,Portugal,Furniture,USB Cable,paypall,High,Not Returned,0,80.3,33.0,0.06,7.58,2649.9,158.994,2490.906,2483.326,75.25230303030303,75.482,0.0030430694695022615,2498.486,44.44,0.0,1,0
2021-10-05,Netherlands,Accessories,Wireless Mouse,Bank Transfer,Medium,Not Returned,0,7.12,3.0,0.25,6.02,21.36,5.34,16.02,10.0,3.3333333333333335,5.34,0.3757802746566791,22.04,47.22,0.0,1,0
2021-10-05,United States,Electronics,Headphones,paypall,High,Not Returned,0,39.23,19.0,0.2,16.37,745.3699999999999,149.07399999999998,596.2959999999999,579.9259999999999,30.522421052631575,31.383999999999997,0.027452808672203073,612.6659999999999,32.79942307692308,1.0,1,1
2021-10-05,United States,Apparel,USB Cable,paypall,Medium,Not Returned,0,96.34,1.0,0.11,17.36,96.34,10.5974,85.74260000000001,68.38260000000001,68.38260000000001,85.74260000000001,0.20246645191538393,103.10260000000001,32.79942307692308,1.0,1,1
2021-10-05,Spain,Furniture,Blue Pen,Credit Card,High,Not Returned,0,74.93,16.0,0.04,17.25,1198.88,47.955200000000005,1150.9248,1133.6748,70.854675,71.9328,0.014987947083945016,1168.1748,43.98,0.0,1,0
2021-10-05,Germany,Furniture,White Mug,Credit Card,Low,Not Returned,0,46.99,35.0,0.33,24.53,1644.65,542.7345,1101.9155,1077.3855,30.78244285714286,31.483300000000003,0.022261235094705536,1126.4455,46.3,1.0,1,1
2021-10-05,Portugal,Accessories,White Mug,Bank Transfer,Low,Not Returned,0,28.4,26.0,0.31,13.2,738.4,228.904,509.496,496.296,19.08830769230769,19.596,0.025907956097790757,522.696,44.44,0.0,1,0
2021-10-06,Belgium,Stationery,White Mug,Bank Transfer,Low,Not Returned,0,91.88,21.0,0.14,8.91,1929.48,270.1272,1659.3528000000001,1650.4428,78.59251428571429,79.0168,0.005369563362294022,1668.2628000000002,43.98,0.0,1,0
2021-10-06,France,Accessories,USB Cable,Credit Card,High,Not Returned,0,79.32,34.0,0.13,8.5,2696.8799999999997,350.59439999999995,2346.2855999999997,2337.7855999999997,68.7584,69.0084,0.0036227473756818016,2354.7855999999997,72.22,0.0,1,0
2021-10-06,Italy,Furniture,Notebook,paypall,Medium,Not Returned,0,51.04,30.0,0.32,28.33,1531.2,489.98400000000004,1041.216,1012.8859999999999,33.76286666666666,34.70719999999999,0.02720857151638085,1069.5459999999998,74.54,2.0,1,1
2021-10-06,Germany,Apparel,Office Chair,paypall,Low,Not Returned,0,98.89,3.0,0.31,15.24,296.67,91.96770000000001,204.7023,189.4623,63.1541,68.2341,0.07444957872969674,219.94230000000002,46.3,1.0,1,1
2021-10-06,Sweden,Stationery,Desk Lamp,paypall,High,Not Returned,0,94.92,28.0,0.5,23.63,2657.76,1328.88,1328.88,1305.25,46.61607142857143,47.46,0.017781891517669013,1352.5100000000002,19.44,0.0,1,0
2021-10-06,Netherlands,Accessories,T-shirt,Credit Card,Medium,Not Returned,0,92.33,9.0,0.41,19.68,830.97,340.6977,490.27230000000003,470.5923,52.28803333333334,54.474700000000006,0.04014095840209614,509.95230000000004,47.22,0.0,1,0
2021-10-06,United Kingdom,Accessories,Office Chair,Credit Card,Medium,Not Returned,0,85.41,33.0,0.19,6.01,2818.5299999999997,535.5206999999999,2283.0092999999997,2276.9992999999995,68.99997878787877,69.18209999999999,0.0026324903713708047,2289.0193,35.092,0.0,1,0
2021-10-06,Spain,Electronics,Headphones,paypall,High,Not Returned,0,42.15,33.0,0.31,23.9,1390.95,431.1945,959.7555,935.8555,28.359257575757574,29.0835,0.024902175606183033,983.6555,43.98,0.0,1,0
2021-10-06,Australia,Electronics,USB Cable,Bank Transfer,Medium,Not Returned,0,8.7,43.0,0.2,10.95,374.09999999999997,74.82,299.28,288.33,6.705348837209302,6.959999999999999,0.036587810745789894,310.22999999999996,64.66111111111111,2.0,1,1
2021-10-06,Germany,Accessories,Wireless Mouse,Bank Transfer,High,Not Returned,0,9.7,42.0,0.37,8.3,407.4,150.738,256.662,248.36199999999997,5.913380952380952,6.111,0.03233825030584972,264.962,46.3,1.0,1,1
2021-10-06,Spain,Apparel,USB Cable,Credit Card,Medium,Not Returned,0,85.01,5.0,0.29,10.42,425.05,123.2645,301.7855,291.3655,58.2731,60.3571,0.03452783516769361,312.20550000000003,43.98,0.0,1,0
2021-10-06,Spain,Apparel,Desk Lamp,Bank Transfer,High,Returned,1,47.36,12.0,0.05,17.74,568.3199999999999,28.415999999999997,539.904,522.164,43.513666666666666,44.992,0.03285769321953532,557.644,43.98,0.0,1,0
2021-10-06,United Kingdom,Furniture,Blue Pen,Bank Transfer,Low,Not Returned,0,57.61,38.0,0.33,16.17,2189.18,722.4294,1466.7505999999998,1450.5805999999998,38.17317368421052,38.598699999999994,0.01102436910542256,1482.9206,35.092,0.0,1,0
2021-10-06,Sweden,Accessories,Office Chair,Credit Card,Low,Not Returned,0,88.47,42.0,0.0,15.91,3715.74,0.0,3715.74,3699.83,88.09119047619048,88.47,0.004281785054928494,3731.6499999999996,19.44,0.0,1,0
2021-10-06,United Kingdom,Electronics,T-shirt,paypall,Low,Not Returned,0,81.39,21.0,0.05,16.4,1709.19,85.4595,1623.7305000000001,1607.3305,76.53954761904762,77.32050000000001,0.01010019827797778,1640.1305000000002,35.092,0.0,1,0
2021-10-06,United Kingdom,Apparel,Wireless Mouse,Credit Card,Medium,Not Returned,0,48.79,13.0,0.31,19.61,634.27,196.62369999999999,437.6463,418.0363,32.15663846153846,33.6651,0.04480787338999553,457.2563,35.092,0.0,1,0
2021-10-06,Australia,Electronics,T-shirt,Credit Card,Medium,Not Returned,0,6.1,2.0,0.17,14.49,12.2,2.074,10.126,-4.364000000000001,-2.1820000000000004,5.063,1.430969780762394,24.616,64.66111111111111,2.0,1,1
2021-10-06,Norway,Furniture,Office Chair,Credit Card,Medium,Returned,1,60.96,34.0,0.32,20.34,2072.64,663.2447999999999,1409.3952,1389.0552,40.85456470588235,41.452799999999996,0.014431722202544751,1429.7351999999998,20.37,0.0,1,0
2021-10-06,Germany,Accessories,Backpack,Credit Card,Low,Not Returned,0,84.62,28.0,0.35,10.16,2369.36,829.276,1540.0840000000003,1529.9240000000002,54.64014285714286,55.00300000000001,0.006597042758706667,1550.2440000000004,46.3,1.0,1,1
2021-10-06,Germany,Apparel,Desk Lamp,paypall,Low,Not Returned,0,86.92,37.0,0.2,23.05,3216.04,643.2080000000001,2572.832,2549.7819999999997,68.91302702702701,69.536,0.008958999266178281,2595.882,46.3,1.0,1,1
2021-10-06,Portugal,Accessories,Backpack,Bank Transfer,Low,Not Returned,0,60.6,19.0,0.36,27.93,1151.4,414.504,736.8960000000001,708.9660000000001,37.31400000000001,38.784000000000006,0.037902227722772276,764.826,44.44,0.0,1,0
2021-10-07,France,Electronics,Blue Pen,Bank Transfer,High,Not Returned,0,34.14,33.0,0.19,8.93,1126.6200000000001,214.05780000000001,912.5622000000001,903.6322000000001,27.38279393939394,27.6534,0.009785634338130594,921.4922,72.22,0.0,1,0
2021-10-07,United States,Stationery,T-shirt,paypall,Medium,Not Returned,0,71.46,47.0,0.2,28.79,3358.62,671.724,2686.8959999999997,2658.1059999999998,56.55544680851063,57.16799999999999,0.010714966265906832,2715.6859999999997,32.76384615384615,1.0,1,1
2021-10-07,Portugal,Apparel,Desk Lamp,paypall,Medium,Not Returned,0,94.12,30.0,0.46,14.22,2823.6000000000004,1298.8560000000002,1524.7440000000001,1510.5240000000001,50.35080000000001,50.8248,0.009326155734995513,1538.9640000000002,44.44,0.0,1,0
2021-10-07,United Kingdom,Accessories,Backpack,Credit Card,High,Not Returned,0,54.83,31.0,0.36,9.74,1699.73,611.9028,1087.8272000000002,1078.0872000000002,34.777006451612905,35.09120000000001,0.008953627929141686,1097.5672000000002,35.092,0.0,1,0
2021-10-07,Germany,Apparel,Backpack,paypall,Medium,Returned,1,88.0,26.0,0.2,18.54,2288.0,457.6,1830.4,1811.8600000000001,69.68692307692308,70.4,0.010128933566433565,1848.94,46.3,1.0,1,1
2021-10-07,Germany,Stationery,White Mug,paypall,Low,Not Returned,0,62.1,38.0,0.19,24.7,2359.8,448.362,1911.438,1886.738,49.651,50.301,0.012922208305997891,1936.1380000000001,46.3,1.0,1,1
2021-10-07,Italy,Stationery,White Mug,Bank Transfer,High,Not Returned,0,4.06,31.0,0.4,18.88,125.85999999999999,50.343999999999994,75.51599999999999,56.635999999999996,1.8269677419354837,2.4359999999999995,0.25001324222681287,94.39599999999999,74.54,2.0,1,1
2021-10-07,Sweden,Electronics,Blue Pen,paypall,Medium,Not Returned,0,14.87,48.0,0.14,21.79,713.76,99.92640000000002,613.8335999999999,592.0436,12.334241666666665,12.788199999999998,0.03549821971296456,635.6235999999999,19.44,0.0,1,0
2021-10-07,Portugal,Accessories,Wireless Mouse,Bank Transfer,Low,Not Returned,0,47.76,17.0,0.19,10.08,811.92,154.2648,657.6551999999999,647.5751999999999,38.092658823529405,38.685599999999994,0.015327180565135046,667.7352,44.44,0.0,1,0
2021-10-07,Australia,Stationery,T-shirt,Bank Transfer,High,Not Returned,0,82.94,27.0,0.44,18.31,2239.38,985.3272000000001,1254.0528,1235.7428,45.76825185185185,46.4464,0.01460066115238529,1272.3627999999999,64.66111111111111,2.0,1,1
2021-10-07,Sweden,Accessories,Office Chair,paypall,High,Not Returned,0,50.56,7.0,0.03,6.79,353.92,10.6176,343.30240000000003,336.5124,48.0732,49.043200000000006,0.019778481012658226,350.09240000000005,19.44,0.0,1,0
2021-10-07,Spain,Apparel,Backpack,Bank Transfer,Low,Not Returned,0,72.98,19.0,0.29,15.55,1386.6200000000001,402.1198,984.5002000000002,968.9502000000002,50.99737894736843,51.81580000000001,0.015794816496736107,1000.0502000000001,43.98,0.0,1,0
2021-10-07,Italy,Furniture,Wireless Mouse,Bank Transfer,Low,Not Returned,0,24.24,1.0,0.06,5.42,24.24,1.4544,22.7856,17.3656,17.3656,22.7856,0.23786953163401447,28.205599999999997,74.54,2.0,1,1
2021-10-07,Germany,Accessories,Office Chair,Credit Card,High,Not Returned,0,45.03,46.0,0.07,28.59,2071.38,144.99660000000003,1926.3834000000002,1897.7934000000002,41.25637826086957,41.877900000000004,0.014841282374007166,1954.9734,46.3,1.0,1,1
2021-10-07,Norway,Accessories,USB Cable,paypall,Medium,Not Returned,0,92.94,32.0,0.39,6.38,2974.08,1159.8912,1814.1888,1807.8087999999998,56.49402499999999,56.6934,0.0035167232870140087,1820.5688,20.37,0.0,1,0
2021-10-07,Italy,Apparel,USB Cable,Credit Card,Medium,Not Returned,0,30.02,26.0,0.46,23.49,780.52,359.0392,421.4808,397.9908,15.30733846153846,16.2108,0.05573207605186286,444.9708,74.54,2.0,1,1
2021-10-07,Australia,Stationery,Wall Clock,Credit Card,High,Not Returned,0,68.98,3.0,0.11,19.82,206.94,22.7634,184.1766,164.35660000000001,54.78553333333334,61.3922,0.10761410515776705,203.9966,64.66111111111111,2.0,1,1
2021-10-07,Norway,Apparel,Headphones,Credit Card,High,Not Returned,0,50.88,47.0,0.13,21.48,2391.36,310.8768,2080.4832,2059.0032,43.80857872340426,44.2656,0.010324524610436652,2101.9632,20.37,0.0,1,0
2021-10-07,Australia,Stationery,Wireless Mouse,paypall,Medium,Not Returned,0,94.35,25.0,0.45,15.87,2358.75,1061.4375,1297.3125,1281.4425,51.25770000000001,51.8925,0.01223298164474635,1313.1825,64.66111111111111,2.0,1,1
2021-10-07,France,Electronics,Headphones,Bank Transfer,High,Not Returned,0,77.11,39.0,0.31,23.29,3007.29,932.2599,2075.0301,2051.7401,52.60872051282051,53.2059,0.011223933570891333,2098.3201,72.22,0.0,1,0
2021-10-07,Germany,Stationery,Headphones,Credit Card,Medium,Not Returned,0,56.82,10.0,0.03,17.64,568.2,17.046,551.154,533.514,53.3514,55.1154,0.032005573759784016,568.794,46.3,1.0,1,1
2021-10-07,Italy,Electronics,Backpack,Bank Transfer,High,Not Returned,0,10.38,45.0,0.19,28.53,467.1,88.74900000000001,378.351,349.821,7.7738000000000005,8.4078,0.07540617046076263,406.881,74.54,2.0,1,1
2021-10-07,Sweden,Furniture,T-shirt,Credit Card,High,Not Returned,0,13.31,11.0,0.11,7.16,146.41,16.1051,130.3049,123.1449,11.19499090909091,11.8459,0.05494804876869557,137.4649,19.44,0.0,1,0
2021-10-08,Italy,Accessories,Headphones,Credit Card,High,Not Returned,0,82.67,27.0,0.17,28.14,2232.09,379.4553000000001,1852.6347,1824.4947,67.57387777777778,68.6161,0.015189178956866133,1880.7747000000002,74.54,2.0,1,1
2021-10-08,France,Apparel,T-shirt,Bank Transfer,Medium,Not Returned,0,57.08,1.0,0.4,14.07,57.08,22.832,34.248,20.177999999999997,20.177999999999997,34.248,0.4108269096005607,48.318,72.22,0.0,1,0
2021-10-08,Portugal,Apparel,Wireless Mouse,Credit Card,Low,Not Returned,0,92.23,13.0,0.2,15.91,1198.99,239.798,959.192,943.282,72.56015384615385,73.784,0.01658687728838439,975.102,44.44,0.0,1,0
2021-10-08,United Kingdom,Accessories,White Mug,Credit Card,High,Not Returned,0,62.98,46.0,0.43,22.59,2897.08,1245.7444,1651.3355999999999,1628.7456,35.40751304347826,35.898599999999995,0.013679835885570445,1673.9255999999998,35.092,0.0,1,0
2021-10-08,Netherlands,Stationery,Wall Clock,Credit Card,Medium,Not Returned,0,19.4,45.0,0.31,19.5,872.9999999999999,270.62999999999994,602.3699999999999,582.8699999999999,12.952666666666664,13.385999999999997,0.032372130086159676,621.8699999999999,41.67,0.0,1,0
2021-10-08,Italy,Electronics,Blue Pen,Bank Transfer,Low,Not Returned,0,66.79,34.0,0.16,11.03,2270.86,363.3376,1907.5224,1896.4924,55.77918823529412,56.1036,0.005782369842681795,1918.5524,74.54,2.0,1,1
2021-10-08,Sweden,Accessories,Desk Lamp,Bank Transfer,High,Returned,1,78.86,11.0,0.27,10.01,867.46,234.21420000000003,633.2458,623.2358,56.6578,57.567800000000005,0.015807447913590584,643.2558,19.44,0.0,1,0
2021-10-08,Sweden,Apparel,Backpack,Bank Transfer,Low,Not Returned,0,25.19,31.0,0.05,16.65,780.89,39.0445,741.8455,725.1955,23.393403225806452,23.930500000000002,0.022444026417899682,758.4955,19.44,0.0,1,0
2021-10-08,Italy,Furniture,USB Cable,Credit Card,High,Not Returned,0,19.95,4.0,0.46,28.15,79.8,36.708,43.092,14.942,3.7355,10.773,0.653253504130697,71.24199999999999,74.54,2.0,1,1
2021-10-08,Germany,Stationery,Notebook,paypall,High,Not Returned,0,62.92,47.0,0.5,6.03,2957.2400000000002,1478.6200000000001,1478.6200000000001,1472.5900000000001,31.33170212765958,31.46,0.004078126902111428,1484.65,46.3,1.0,1,1
2021-10-08,Belgium,Electronics,Blue Pen,paypall,High,Returned,1,9.54,20.0,0.36,9.25,190.79999999999998,68.68799999999999,122.112,112.862,5.6431,6.1056,0.07575013102725367,131.362,43.98,0.0,1,0
2021-10-08,Belgium,Stationery,Office Chair,Bank Transfer,Low,Not Returned,0,44.27,35.0,0.07,22.37,1549.45,108.46150000000002,1440.9885,1418.6185,40.531957142857145,41.171099999999996,0.015524065598025246,1463.3584999999998,43.98,0.0,1,0
2021-10-08,Australia,Electronics,White Mug,Credit Card,Medium,Not Returned,0,14.31,32.0,0.16,14.9,457.92,73.2672,384.6528,369.75280000000004,11.554775000000001,12.0204,0.038736231739376396,399.5528,64.97,2.0,1,1
2021-10-08,Belgium,Apparel,Office Chair,Bank Transfer,Low,Not Returned,0,33.93,48.0,0.45,21.48,1628.6399999999999,732.8879999999999,895.752,874.2719999999999,18.214,18.6615,0.023979851566058464,917.232,43.98,0.0,1,0
2021-10-08,Norway,Electronics,Notebook,paypall,Medium,Not Returned,0,83.75,21.0,0.05,24.57,1758.75,87.9375,1670.8125,1646.2425,78.3925,79.5625,0.014705420267085625,1695.3825,20.37,0.0,1,0
2021-10-08,Norway,Stationery,Headphones,Credit Card,Low,Returned,1,54.19,26.0,0.15,14.17,1408.94,211.341,1197.5990000000002,1183.429,45.5165,46.06150000000001,0.011832007207754848,1211.7690000000002,20.37,0.0,1,0
2021-10-08,Belgium,Accessories,Blue Pen,Credit Card,Medium,Not Returned,0,96.34,48.0,0.08,12.78,4624.32,369.94559999999996,4254.3744,4241.5944,88.36655,88.63279999999999,0.003003966928721647,4267.154399999999,43.98,0.0,1,0
2021-10-08,Netherlands,Furniture,Desk Lamp,Credit Card,Medium,Not Returned,0,69.94,7.0,0.28,10.38,489.58,137.0824,352.4976,342.1176,48.87394285714286,50.3568,0.02944700900091235,362.8776,41.67,0.0,1,0
2021-10-08,United Kingdom,Furniture,White Mug,Bank Transfer,Low,Not Returned,0,1.2,23.0,0.4,9.51,27.599999999999998,11.04,16.56,7.049999999999999,0.30652173913043473,0.72,0.5742753623188406,26.07,35.092,0.0,1,0
2021-10-08,United Kingdom,Electronics,Headphones,paypall,Low,Not Returned,0,83.67,9.0,0.09,28.99,753.03,67.7727,685.2573,656.2673,72.91858888888889,76.1397,0.042305277156478305,714.2473,35.092,0.0,1,0
2021-10-08,Norway,Accessories,Wireless Mouse,Bank Transfer,Medium,Not Returned,0,77.75,44.0,0.48,18.32,3421.0,1642.08,1778.92,1760.6000000000001,40.013636363636365,40.43,0.010298383288736987,1797.24,20.37,0.0,1,0
2021-10-08,Belgium,Apparel,Notebook,Bank Transfer,High,Not Returned,0,48.12,18.0,0.37,13.64,866.16,320.4792,545.6808,532.0408,29.55782222222222,30.3156,0.024996298202172407,559.3208,43.98,0.0,1,0
2021-10-08,France,Electronics,Blue Pen,Bank Transfer,Medium,Not Returned,0,28.57,29.0,0.38,20.44,828.53,314.8414,513.6886,493.24859999999995,17.0085724137931,17.7134,0.03979064359224636,534.1286,72.22,0.0,1,0
2021-10-09,Sweden,Accessories,Blue Pen,Credit Card,Low,Not Returned,0,89.33,12.0,0.2,11.66,1071.96,214.39200000000002,857.568,845.908,70.49233333333333,71.464,0.013596589424978545,869.228,19.44,0.0,1,0
2021-10-09,Sweden,Stationery,Wall Clock,paypall,Medium,Not Returned,0,30.01,9.0,0.47,5.37,270.09000000000003,126.9423,143.14770000000004,137.77770000000004,15.308633333333338,15.905300000000004,0.03751370088377248,148.51770000000005,19.44,0.0,1,0
2021-10-09,Norway,Stationery,Wireless Mouse,Bank Transfer,Medium,Not Returned,0,22.44,4.0,0.27,24.67,89.76,24.235200000000003,65.5248,40.8548,10.2137,16.3812,0.3764986692061632,90.1948,20.37,0.0,1,0
2021-10-09,Netherlands,Apparel,Notebook,Credit Card,High,Not Returned,0,35.44,31.0,0.5,8.84,1098.6399999999999,549.3199999999999,549.3199999999999,540.4799999999999,17.434838709677415,17.72,0.016092623607369114,558.16,41.67,0.0,1,0
2021-10-09,Sweden,Electronics,White Mug,Bank Transfer,High,Not Returned,0,79.58,30.0,0.1,7.48,2387.4,238.74,2148.66,2141.18,71.37266666666666,71.622,0.0034812394701814156,2156.14,19.44,0.0,1,0
2021-10-09,Sweden,Apparel,Backpack,Credit Card,Medium,Not Returned,0,13.72,40.0,0.06,25.36,548.8000000000001,32.928000000000004,515.8720000000001,490.51200000000006,12.262800000000002,12.896800000000002,0.04915948142174802,541.2320000000001,19.44,0.0,1,0
2021-10-09,Norway,Stationery,White Mug,Credit Card,Medium,Not Returned,0,24.13,3.0,0.29,9.52,72.39,20.9931,51.3969,41.876900000000006,13.958966666666669,17.1323,0.18522517895048143,60.9169,20.37,0.0,1,0
2021-10-09,United States,Apparel,White Mug,Credit Card,Medium,Not Returned,0,10.33,17.0,0.01,26.14,175.61,1.7561000000000002,173.8539,147.71390000000002,8.689052941176472,10.226700000000001,0.1503561323617129,199.9939,32.81730769230769,1.0,1,1
2021-10-09,United Kingdom,Furniture,Backpack,paypall,High,Not Returned,0,86.37,34.0,0.34,17.23,2936.58,998.4372000000001,1938.1427999999999,1920.9127999999998,56.49743529411764,57.0042,0.008889953825899723,1955.3727999999999,35.092,0.0,1,0
2021-10-09,Spain,Apparel,Wall Clock,paypall,Medium,Not Returned,0,64.39,49.0,0.39,8.32,3155.11,1230.4929000000002,1924.6171,1916.2971,39.10810408163265,39.277899999999995,0.004322937793704525,1932.9370999999999,41.2,0.0,1,0
2021-10-09,United Kingdom,Apparel,Wall Clock,Bank Transfer,Medium,Not Returned,0,35.75,9.0,0.29,13.55,321.75,93.30749999999999,228.4425,214.89249999999998,23.876944444444444,25.3825,0.05931470720203115,241.9925,35.092,0.0,1,0
2021-10-09,Australia,Stationery,USB Cable,Bank Transfer,High,Not Returned,0,78.84,42.0,0.15,6.48,3311.28,496.692,2814.588,2808.108,66.85971428571429,67.01400000000001,0.0023022907793254286,2821.068,64.71333333333332,2.0,1,1
2021-10-09,Portugal,Stationery,Office Chair,Bank Transfer,High,Not Returned,0,62.06,1.0,0.08,6.95,62.06,4.9648,57.095200000000006,50.1452,50.1452,57.095200000000006,0.12172651991761128,64.04520000000001,44.44,0.0,1,0
2021-10-09,United Kingdom,Apparel,Notebook,Credit Card,High,Not Returned,0,46.94,27.0,0.19,11.05,1267.3799999999999,240.80219999999997,1026.5778,1015.5278000000001,37.61214074074074,38.0214,0.010763918721016567,1037.6278,35.092,0.0,1,0
2021-10-09,United States,Stationery,Headphones,Bank Transfer,High,Not Returned,0,93.59,31.0,0.15,16.44,2901.29,435.1935,2466.0965,2449.6565,79.02117741935484,79.5515,0.0066664057955558515,2482.5365,32.81730769230769,1.0,1,1
2021-10-09,Belgium,Furniture,T-shirt,paypall,Medium,Not Returned,0,56.2,42.0,0.45,17.84,2360.4,1062.18,1298.22,1280.38,30.4852380952381,30.91,0.013741892745451463,1316.06,43.98,0.0,1,0
2021-10-09,Germany,Stationery,White Mug,Credit Card,Medium,Not Returned,0,56.9,27.0,0.45,17.66,1536.3,691.335,844.9649999999999,827.305,30.640925925925924,31.294999999999998,0.020900273975845155,862.6249999999999,46.3,1.0,1,1
2021-10-09,Netherlands,Electronics,Wall Clock,Bank Transfer,High,Not Returned,0,90.92,27.0,0.49,21.69,2454.84,1202.8716,1251.9684000000002,1230.2784000000001,45.56586666666667,46.369200000000006,0.017324718419410585,1273.6584000000003,41.67,0.0,1,0
2021-10-09,United Kingdom,Electronics,White Mug,Credit Card,High,Not Returned,0,73.77,34.0,0.11,5.81,2508.18,275.89979999999997,2232.2801999999997,2226.4701999999997,65.48441764705882,65.6553,0.0026027198556883677,2238.0901999999996,35.092,0.0,1,0
2021-10-09,Belgium,Apparel,Headphones,paypall,Medium,Not Returned,0,35.23,15.0,0.49,14.11,528.4499999999999,258.9405,269.50949999999995,255.39949999999993,17.02663333333333,17.967299999999998,0.05235436969754314,283.61949999999996,43.98,0.0,1,0
2021-10-09,United Kingdom,Accessories,Desk Lamp,Bank Transfer,High,Not Returned,0,35.5,27.0,0.33,16.02,958.5,316.305,642.1949999999999,626.175,23.191666666666666,23.784999999999997,0.024945694064886836,658.2149999999999,35.092,0.0,1,0
2021-10-09,Australia,Stationery,White Mug,Credit Card,Medium,Not Returned,0,30.7,42.0,0.19,26.86,1289.3999999999999,244.986,1044.4139999999998,1017.5539999999997,24.227476190476185,24.866999999999994,0.0257177709222588,1071.2739999999997,64.71333333333332,2.0,1,1
2021-10-09,Portugal,Electronics,USB Cable,Bank Transfer,Medium,Not Returned,0,14.52,39.0,0.14,5.01,566.28,79.2792,487.00079999999997,481.9908,12.358738461538461,12.4872,0.010287457433334812,492.01079999999996,44.44,0.0,1,0
