Date,Country,Category,ProductName,PaymentMethod,OrderPriority,ReturnStatus,ReturnBinary,UnitPrice,Quantity,Discount,ShippingCost,Revenue,Discount_Amount,Net_Revenue,Estimated_Profit,Profit_per_unit,Effective_UnitPrice,Shipping_Burden,Order_Value,stringencyindex,stay_home_requirement,is_covid,is_lockdown
7/19/2021,Portugal,Stationery,Headphones,Bank Transfer,Low,Returned,1,83.04,34,0.04,26.21,2823.36,112.9344,2710.4256,2684.2156,78.94751765,79.7184,0.009670068,2736.6356,63.89,2,1,1
7/20/2021,Netherlands,Furniture,Wireless Mouse,Credit Card,High,Not Returned,0,5.25,9,0.04,15.12,47.25,1.89,45.36,30.24,3.36,5.04,0.333333333,60.48,41.67,0,1,0
7/20/2021,United States,Stationery,Wall Clock,Bank Transfer,Low,Returned,1,35.53,10,0.48,15.76,355.3,170.544,184.756,168.996,16.8996,18.4756,0.085301695,200.516,36.12076923,1,1,1
7/20/2021,Germany,Electronics,White Mug,Credit Card,High,Not Returned,0,90.62,49,0.36,6.53,4440.38,1598.5368,2841.8432,2835.3132,57.86353469,57.9968,0.002297804,2848.3732,67.59,1,1,1
7/20/2021,Italy,Furniture,T-shirt,Credit Card,Low,Returned,1,22.03,30,0.15,15.14,660.9,99.135,561.765,546.625,18.22083333,18.7255,0.026950771,576.905,75.46,2,1,1
7/20/2021,Spain,Stationery,Headphones,Credit Card,High,Not Returned,0,19.89,44,0.29,17.96,875.16,253.7964,621.3636,603.4036,13.71371818,14.1219,0.028904171,639.3236,47.69,2,1,1
7/20/2021,Australia,Electronics,Headphones,Credit Card,Low,Not Returned,0,72.88,26,0.44,12.47,1894.88,833.7472,1061.1328,1048.6628,40.33318462,40.8128,0.011751592,1073.6028,65.02111111,2,1,1
7/20/2021,Australia,Apparel,Notebook,Bank Transfer,Medium,Not Returned,0,33.83,26,0.3,18.03,879.58,263.874,615.706,597.676,22.98753846,23.681,0.029283457,633.736,65.02111111,2,1,1
7/20/2021,Norway,Apparel,Wall Clock,paypall,High,Not Returned,0,64.41,11,0.01,27.03,708.51,7.0851,701.4249,674.3949,61.30862727,63.7659,0.038535843,728.4549,47.22,1,1,1
7/20/2021,United States,Apparel,T-shirt,paypall,Low,Not Returned,0,46.96,8,0.3,14.48,375.68,112.704,262.976,248.496,31.062,32.872,0.055062059,277.456,36.12076923,1,1,1
7/20/2021,France,Stationery,Headphones,Bank Transfer,High,Not Returned,0,59.93,17,0.46,13.94,1018.81,468.6526,550.1574,536.2174,31.5422,32.3622,0.025338203,564.0974,43.98,0,1,0
7/20/2021,Italy,Furniture,Backpack,Credit Card,Low,Not Returned,0,42.91,25,0.03,9.37,1072.75,32.1825,1040.5675,1031.1975,41.2479,41.6227,0.009004702,1049.9375,75.46,2,1,1
7/20/2021,Belgium,Electronics,Wireless Mouse,Bank Transfer,Low,Returned,1,19.45,3,0.26,24.04,58.35,15.171,43.179,19.139,6.379666667,14.393,0.556752125,67.219,50.93,1,1,1
7/20/2021,Sweden,Apparel,Wireless Mouse,Bank Transfer,Medium,Not Returned,0,88.33,31,0.34,6.46,2738.23,930.9982,1807.2318,1800.7718,58.0894129,58.2978,0.003574528,1813.6918,37.04,1,1,1
7/20/2021,Netherlands,Stationery,Notebook,Credit Card,High,Not Returned,0,69.41,25,0.39,25.52,1735.25,676.7475,1058.5025,1032.9825,41.3193,42.3401,0.024109532,1084.0225,41.67,0,1,0
7/20/2021,Sweden,Electronics,White Mug,Bank Transfer,Medium,Not Returned,0,87.77,6,0.39,28.55,526.62,205.3818,321.2382,292.6882,48.78136667,53.5397,0.08887486,349.7882,37.04,1,1,1
7/20/2021,France,Apparel,T-shirt,Credit Card,Medium,Not Returned,0,83.4,13,0.47,15.85,1084.2,509.574,574.626,558.776,42.98276923,44.202,0.027583158,590.476,43.98,0,1,0
7/20/2021,Portugal,Stationery,White Mug,Credit Card,Low,Not Returned,0,7.62,14,0.43,5.04,106.68,45.8724,60.8076,55.7676,3.9834,4.3434,0.082884376,65.8476,63.89,2,1,1
7/20/2021,United States,Electronics,Notebook,Credit Card,Low,Not Returned,0,13.48,30,0.2,28.8,404.4,80.88,323.52,294.72,9.824,10.784,0.089020772,352.32,36.12076923,1,1,1
7/20/2021,Australia,Accessories,Backpack,Bank Transfer,High,Not Returned,0,63.37,39,0.02,16.09,2471.43,49.4286,2422.0014,2405.9114,61.6900359,62.1026,0.006643266,2438.0914,65.02111111,2,1,1
7/20/2021,Belgium,Apparel,USB Cable,Bank Transfer,Low,Not Returned,0,7.9,12,0.36,26.35,94.8,34.128,60.672,34.322,2.860166667,5.056,0.434302479,87.022,50.93,1,1,1
7/20/2021,Portugal,Accessories,Office Chair,Credit Card,Medium,Not Returned,0,47.23,4,0.14,6.14,188.92,26.4488,162.4712,156.3312,39.0828,40.6178,0.037791313,168.6112,63.89,2,1,1
7/20/2021,Netherlands,Apparel,Blue Pen,paypall,High,Not Returned,0,95.27,17,0.45,29.58,1619.59,728.8155,890.7745,861.1945,50.6585,52.3985,0.033207057,920.3545,41.67,0,1,0
7/21/2021,Sweden,Apparel,T-shirt,Bank Transfer,Medium,Not Returned,0,63.2,11,0.26,8.5,695.2,180.752,514.448,505.948,45.99527273,46.768,0.016522564,522.948,37.04,1,1,1
7/21/2021,Germany,Accessories,Wireless Mouse,paypall,Low,Not Returned,0,60.3,31,0.41,23.26,1869.3,766.413,1102.887,1079.627,34.82667742,35.577,0.021090103,1126.147,67.59,1,1,1
7/21/2021,France,Accessories,Headphones,paypall,High,Not Returned,0,45.64,26,0.16,17.75,1186.64,189.8624,996.7776,979.0276,37.65490769,38.3376,0.017807383,1014.5276,43.98,0,1,0
7/21/2021,United States,Electronics,USB Cable,Bank Transfer,High,Not Returned,0,84.57,24,0.14,6.76,2029.68,284.1552,1745.5248,1738.7648,72.44853333,72.7302,0.003872761,1752.2848,36.12076923,1,1,1
7/21/2021,United Kingdom,Stationery,Backpack,Bank Transfer,Low,Not Returned,0,53.29,13,0.06,18.36,692.77,41.5662,651.2038,632.8438,48.68029231,50.0926,0.028193939,669.5638,44.538,0,1,0
7/21/2021,Sweden,Stationery,Wireless Mouse,Bank Transfer,Medium,Not Returned,0,66.84,38,0,6.5,2539.92,0,2539.92,2533.42,66.66894737,66.84,0.002559136,2546.42,37.04,1,1,1
7/21/2021,Belgium,Stationery,Notebook,paypall,Medium,Not Returned,0,17.55,44,0.29,15.96,772.2,223.938,548.262,532.302,12.09777273,12.4605,0.02911017,564.222,50.93,1,1,1
7/21/2021,Spain,Stationery,White Mug,paypall,High,Not Returned,0,9.55,40,0.04,28.15,382,15.28,366.72,338.57,8.46425,9.168,0.076761562,394.87,47.69,2,1,1
7/21/2021,Norway,Accessories,USB Cable,paypall,High,Not Returned,0,1.84,18,0.41,5.09,33.12,13.5792,19.5408,14.4508,0.802822222,1.0856,0.260480635,24.6308,47.22,1,1,1
7/21/2021,Netherlands,Apparel,Office Chair,Credit Card,Low,Not Returned,0,48.08,30,0.33,9.64,1442.4,475.992,966.408,956.768,31.89226667,32.2136,0.009975083,976.048,41.67,0,1,0
7/21/2021,Portugal,Accessories,Wall Clock,Credit Card,Medium,Not Returned,0,10.84,2,0.36,28.34,21.68,7.8048,13.8752,-14.4648,-7.2324,6.9376,2.042493081,42.2152,63.89,2,1,1
7/21/2021,Portugal,Furniture,USB Cable,Bank Transfer,Low,Not Returned,0,21.42,37,0.37,20.05,792.54,293.2398,499.3002,479.2502,12.95270811,13.4946,0.040156203,519.3502,63.89,2,1,1
7/21/2021,Australia,Electronics,Wall Clock,Bank Transfer,High,Not Returned,0,50.1,26,0.21,7.44,1302.6,273.546,1029.054,1021.614,39.29284615,39.579,0.007229941,1036.494,65.02111111,2,1,1
7/21/2021,Sweden,Electronics,Headphones,Credit Card,Medium,Not Returned,0,45.33,4,0.34,20.05,181.32,61.6488,119.6712,99.6212,24.9053,29.9178,0.1675424,139.7212,37.04,1,1,1
7/21/2021,Italy,Apparel,Notebook,Bank Transfer,High,Returned,1,8.07,5,0.12,11.35,40.35,4.842,35.508,24.158,4.8316,7.1016,0.319646277,46.858,75.46,2,1,1
7/21/2021,France,Electronics,Desk Lamp,Credit Card,Medium,Not Returned,0,71.55,37,0.01,20.18,2647.35,26.4735,2620.8765,2600.6965,70.28909459,70.8345,0.007699714,2641.0565,43.98,0,1,0
7/21/2021,Germany,Accessories,Headphones,Bank Transfer,Medium,Not Returned,0,63.14,49,0.44,29.92,3093.86,1361.2984,1732.5616,1702.6416,34.74778776,35.3584,0.017269227,1762.4816,67.59,1,1,1
7/21/2021,United Kingdom,Apparel,Headphones,Credit Card,Medium,Not Returned,0,78.87,13,0.24,17.08,1025.31,246.0744,779.2356,762.1556,58.62735385,59.9412,0.021918916,796.3156,44.538,0,1,0
7/21/2021,Australia,Apparel,Blue Pen,paypall,Low,Not Returned,0,25.86,2,0.1,8.49,51.72,5.172,46.548,38.058,19.029,23.274,0.182392369,55.038,65.02111111,2,1,1
7/21/2021,United Kingdom,Apparel,T-shirt,paypall,Low,Not Returned,0,31.53,18,0.01,18.05,567.54,5.6754,561.8646,543.8146,30.21192222,31.2147,0.032125177,579.9146,44.538,0,1,0
7/21/2021,Italy,Electronics,Headphones,Bank Transfer,Medium,Not Returned,0,12.17,27,0.43,16.6,328.59,141.2937,187.2963,170.6963,6.322085185,6.9369,0.088629621,203.8963,75.46,2,1,1
7/21/2021,Italy,Accessories,Backpack,paypall,Medium,Not Returned,0,33.45,16,0.03,9.12,535.2,16.056,519.144,510.024,31.8765,32.4465,0.01756738,528.264,75.46,2,1,1
7/22/2021,Australia,Apparel,Headphones,Bank Transfer,Low,Not Returned,0,8.53,22,0.44,23.84,187.66,82.5704,105.0896,81.2496,3.693163636,4.7768,0.226854037,128.9296,65.02111111,2,1,1
7/22/2021,Australia,Accessories,Desk Lamp,paypall,High,Not Returned,0,16.47,34,0.4,15.86,559.98,223.992,335.988,320.128,9.415529412,9.882,0.047204067,351.848,65.02111111,2,1,1
7/22/2021,Italy,Stationery,Blue Pen,Bank Transfer,Low,Not Returned,0,59.42,9,0.08,23.66,534.78,42.7824,491.9976,468.3376,52.03751111,54.6664,0.048089665,515.6576,75.46,2,1,1
7/22/2021,France,Electronics,Backpack,Bank Transfer,High,Not Returned,0,38.78,5,0.26,7.89,193.9,50.414,143.486,135.596,27.1192,28.6972,0.054987943,151.376,43.98,0,1,0
7/22/2021,Germany,Accessories,Wireless Mouse,paypall,Low,Not Returned,0,9.41,23,0.11,26.79,216.43,23.8073,192.6227,165.8327,7.210117391,8.3749,0.139080181,219.4127,67.59,1,1,1
7/22/2021,Portugal,Apparel,White Mug,Bank Transfer,Medium,Not Returned,0,43.83,26,0.19,14.53,1139.58,216.5202,923.0598,908.5298,34.94345385,35.5023,0.015741125,937.5898,63.89,2,1,1
7/22/2021,Sweden,Apparel,Office Chair,Credit Card,Medium,Not Returned,0,26.12,42,0.24,10.12,1097.04,263.2896,833.7504,823.6304,19.61024762,19.8512,0.012137925,843.8704,37.04,1,1,1
7/22/2021,Australia,Apparel,USB Cable,Bank Transfer,High,Not Returned,0,90.54,39,0.29,17.67,3531.06,1024.0074,2507.0526,2489.3826,63.83032308,64.2834,0.007048117,2524.7226,65.02111111,2,1,1
7/22/2021,Germany,Accessories,Blue Pen,Credit Card,Low,Not Returned,0,25.24,17,0.47,19.9,429.08,201.6676,227.4124,207.5124,12.20661176,13.3772,0.087506222,247.3124,67.59,1,1,1
7/22/2021,Sweden,Electronics,Notebook,paypall,High,Not Returned,0,27.12,35,0.35,11.99,949.2,332.22,616.98,604.99,17.28542857,17.628,0.019433369,628.97,37.04,1,1,1
7/22/2021,Australia,Apparel,White Mug,Bank Transfer,Low,Not Returned,0,57.92,30,0.33,7.83,1737.6,573.408,1164.192,1156.362,38.5454,38.8064,0.006725695,1172.022,65.02111111,2,1,1
7/22/2021,Norway,Furniture,Wireless Mouse,Bank Transfer,Medium,Not Returned,0,7.56,31,0.05,18.43,234.36,11.718,222.642,204.212,6.587483871,7.182,0.082778631,241.072,47.22,1,1,1
7/22/2021,United Kingdom,Electronics,Blue Pen,Credit Card,Medium,Not Returned,0,78.15,16,0.4,17.96,1250.4,500.16,750.24,732.28,45.7675,46.89,0.023939006,768.2,44.538,0,1,0
7/22/2021,Australia,Apparel,Wall Clock,Bank Transfer,Medium,Not Returned,0,87.09,32,0.07,17.02,2786.88,195.0816,2591.7984,2574.7784,80.461825,80.9937,0.006566869,2608.8184,65.02111111,2,1,1
7/22/2021,Belgium,Stationery,T-shirt,Bank Transfer,High,Not Returned,0,48.76,25,0.34,22.47,1219,414.46,804.54,782.07,31.2828,32.1816,0.027929003,827.01,50.93,1,1,1
7/22/2021,Belgium,Stationery,Wireless Mouse,paypall,Medium,Not Returned,0,69.26,21,0.02,6.13,1454.46,29.0892,1425.3708,1419.2408,67.58289524,67.8748,0.004300635,1431.5008,50.93,1,1,1
7/22/2021,Sweden,Furniture,Notebook,Credit Card,Medium,Returned,1,44.94,31,0.24,13.3,1393.14,334.3536,1058.7864,1045.4864,33.72536774,34.1544,0.012561552,1072.0864,37.04,1,1,1
7/22/2021,Germany,Apparel,Backpack,paypall,Medium,Not Returned,0,8.32,8,0.05,5.12,66.56,3.328,63.232,58.112,7.264,7.904,0.08097166,68.352,67.59,1,1,1
7/22/2021,Netherlands,Accessories,Wireless Mouse,Credit Card,High,Not Returned,0,47.86,14,0.49,18.66,670.04,328.3196,341.7204,323.0604,23.07574286,24.4086,0.054606046,360.3804,41.67,0,1,0
7/22/2021,Sweden,Apparel,Headphones,Credit Card,Low,Not Returned,0,66.38,24,0.21,28.13,1593.12,334.5552,1258.5648,1230.4348,51.26811667,52.4402,0.022350856,1286.6948,37.04,1,1,1
7/22/2021,Sweden,Accessories,Desk Lamp,Credit Card,Low,Not Returned,0,12.03,14,0.26,23.57,168.42,43.7892,124.6308,101.0608,7.218628571,8.9022,0.189118581,148.2008,37.04,1,1,1
7/22/2021,Norway,Electronics,Desk Lamp,paypall,High,Not Returned,0,64.54,12,0.5,7.12,774.48,387.24,387.24,380.12,31.67666667,32.27,0.01838653,394.36,47.22,1,1,1
7/22/2021,Spain,Electronics,Headphones,Bank Transfer,Low,Not Returned,0,56.81,19,0.04,7.06,1079.39,43.1756,1036.2144,1029.1544,54.16602105,54.5376,0.006813262,1043.2744,47.69,2,1,1
7/23/2021,Spain,Accessories,Notebook,Credit Card,Medium,Not Returned,0,89.67,3,0.1,24.36,269.01,26.901,242.109,217.749,72.583,80.703,0.100615838,266.469,47.69,2,1,1
7/23/2021,Norway,Accessories,USB Cable,paypall,Low,Not Returned,0,77.97,22,0.26,18.83,1715.34,445.9884,1269.3516,1250.5216,56.84189091,57.6978,0.014834345,1288.1816,47.22,1,1,1
7/23/2021,Norway,Furniture,USB Cable,Credit Card,High,Not Returned,0,76.52,29,0.07,24.58,2219.08,155.3356,2063.7444,2039.1644,70.31601379,71.1636,0.01191039,2088.3244,47.22,1,1,1
7/23/2021,France,Furniture,Wireless Mouse,paypall,Low,Not Returned,0,58.62,34,0.34,10.25,1993.08,677.6472,1315.4328,1305.1828,38.38772941,38.6892,0.007792112,1325.6828,43.98,0,1,0
7/23/2021,Sweden,Electronics,Notebook,paypall,High,Not Returned,0,84.81,39,0.03,23.53,3307.59,99.2277,3208.3623,3184.8323,81.66236667,82.2657,0.00733396,3231.8923,37.04,1,1,1
7/23/2021,France,Accessories,Wireless Mouse,paypall,Medium,Not Returned,0,96.5,3,0.39,23.08,289.5,112.905,176.595,153.515,51.17166667,58.865,0.130694527,199.675,43.98,0,1,0
7/23/2021,Italy,Furniture,Desk Lamp,paypall,Low,Not Returned,0,96.07,26,0.12,29.46,2497.82,299.7384,2198.0816,2168.6216,83.40852308,84.5416,0.013402596,2227.5416,75.46,2,1,1
7/23/2021,Italy,Electronics,Office Chair,Bank Transfer,High,Not Returned,0,14.33,34,0.38,8.11,487.22,185.1436,302.0764,293.9664,8.646070588,8.8846,0.026847513,310.1864,75.46,2,1,1
7/23/2021,France,Furniture,USB Cable,Bank Transfer,Low,Not Returned,0,16.7,18,0.13,28.21,300.6,39.078,261.522,233.312,12.96177778,14.529,0.107868554,289.732,43.98,0,1,0
7/23/2021,United States,Accessories,Wall Clock,Credit Card,Medium,Not Returned,0,98.02,23,0.47,13.43,2254.46,1059.5962,1194.8638,1181.4338,51.36668696,51.9506,0.011239775,1208.2938,36.04057692,1,1,1
7/23/2021,Italy,Furniture,Blue Pen,paypall,Medium,Returned,1,26.23,38,0.02,5.45,996.74,19.9348,976.8052,971.3552,25.56197895,25.7054,0.005579413,982.2552,75.46,2,1,1
7/23/2021,Belgium,Electronics,Headphones,Credit Card,Medium,Not Returned,0,17.6,24,0.3,24.3,422.4,126.72,295.68,271.38,11.3075,12.32,0.082183442,319.98,50.93,1,1,1
7/23/2021,United States,Electronics,T-shirt,Bank Transfer,High,Returned,1,95.98,28,0.22,24.63,2687.44,591.2368,2096.2032,2071.5732,73.98475714,74.8644,0.011749815,2120.8332,36.04057692,1,1,1
7/23/2021,Norway,Electronics,Office Chair,paypall,High,Not Returned,0,54.48,28,0.19,18.11,1525.44,289.8336,1235.6064,1217.4964,43.48201429,44.1288,0.014656771,1253.7164,47.22,1,1,1
7/23/2021,United States,Electronics,Desk Lamp,paypall,High,Not Returned,0,70.95,16,0.28,11.17,1135.2,317.856,817.344,806.174,50.385875,51.084,0.013666216,828.514,36.04057692,1,1,1
7/23/2021,Spain,Apparel,White Mug,Credit Card,Medium,Not Returned,0,29.14,18,0.08,8.43,524.52,41.9616,482.5584,474.1284,26.34046667,26.8088,0.017469388,490.9884,47.69,2,1,1
7/23/2021,United States,Furniture,White Mug,Credit Card,Low,Not Returned,0,37.69,25,0.35,7.17,942.25,329.7875,612.4625,605.2925,24.2117,24.4985,0.011706839,619.6325,36.04057692,1,1,1
7/23/2021,Germany,Stationery,Blue Pen,Bank Transfer,Low,Not Returned,0,68.63,26,0.2,20.79,1784.38,356.876,1427.504,1406.714,54.10438462,54.904,0.014563882,1448.294,67.59,1,1,1
7/23/2021,Australia,Accessories,Wall Clock,Credit Card,Medium,Not Returned,0,44.9,40,0.48,26.68,1796,862.08,933.92,907.24,22.681,23.348,0.028567757,960.6,65.02111111,2,1,1
7/23/2021,Portugal,Stationery,Notebook,paypall,Low,Not Returned,0,33.92,8,0.32,10.29,271.36,86.8352,184.5248,174.2348,21.77935,23.0656,0.055764862,194.8148,63.89,2,1,1
7/23/2021,Spain,Stationery,Wall Clock,Bank Transfer,High,Not Returned,0,32.79,37,0.11,11,1213.23,133.4553,1079.7747,1068.7747,28.8858027,29.1831,0.01018731,1090.7747,47.69,2,1,1
7/23/2021,United States,Stationery,T-shirt,Bank Transfer,Medium,Not Returned,0,93.32,48,0.21,21.79,4479.36,940.6656,3538.6944,3516.9044,73.26884167,73.7228,0.006157638,3560.4844,36.04057692,1,1,1
7/24/2021,Germany,Electronics,Desk Lamp,Credit Card,High,Not Returned,0,65.09,16,0.22,29.37,1041.44,229.1168,812.3232,782.9532,48.934575,50.7702,0.03615556,841.6932,67.59,1,1,1
7/24/2021,France,Accessories,Notebook,Credit Card,Low,Not Returned,0,56.73,42,0.26,5.76,2382.66,619.4916,1763.1684,1757.4084,41.84305714,41.9802,0.003266846,1768.9284,43.98,0,1,0
7/24/2021,France,Stationery,Backpack,paypall,Low,Returned,1,55.83,29,0.11,23.8,1619.07,178.0977,1440.9723,1417.1723,48.86801034,49.6887,0.016516626,1464.7723,43.98,0,1,0
7/24/2021,France,Apparel,Wireless Mouse,Credit Card,High,Not Returned,0,2.83,36,0.3,20.26,101.88,30.564,71.316,51.056,1.418222222,1.981,0.284087722,91.576,43.98,0,1,0
7/24/2021,Germany,Apparel,Notebook,Bank Transfer,Medium,Not Returned,0,64.75,44,0.45,28.97,2849,1282.05,1566.95,1537.98,34.95409091,35.6125,0.018488146,1595.92,67.59,1,1,1
7/24/2021,United Kingdom,Accessories,Office Chair,Credit Card,Medium,Not Returned,0,92.7,17,0.05,25.55,1575.9,78.795,1497.105,1471.555,86.56205882,88.065,0.017066271,1522.655,44.538,0,1,0
7/24/2021,Italy,Electronics,Notebook,Bank Transfer,High,Not Returned,0,29.48,11,0.21,5.23,324.28,68.0988,256.1812,250.9512,22.81374545,23.2892,0.020415237,261.4112,75.46,2,1,1
7/24/2021,Belgium,Apparel,Blue Pen,Bank Transfer,Low,Not Returned,0,96.01,11,0.05,21.92,1056.11,52.8055,1003.3045,981.3845,89.21677273,91.2095,0.021847804,1025.2245,50.93,1,1,1
7/24/2021,Australia,Accessories,Notebook,Bank Transfer,Medium,Not Returned,0,27.62,28,0.19,25.96,773.36,146.9384,626.4216,600.4616,21.44505714,22.3722,0.041441738,652.3816,65.02111111,2,1,1
7/24/2021,Sweden,Electronics,Notebook,Bank Transfer,High,Not Returned,0,88.71,13,0.33,12.89,1153.23,380.5659,772.6641,759.7741,58.44416154,59.4357,0.01668254,785.5541,37.04,1,1,1
7/24/2021,Italy,Electronics,Blue Pen,Credit Card,Medium,Not Returned,0,24.08,15,0,25.99,361.2,0,361.2,335.21,22.34733333,24.08,0.071954596,387.19,75.46,2,1,1
7/24/2021,Spain,Apparel,Wall Clock,Credit Card,Low,Not Returned,0,87.73,15,0.41,28.71,1315.95,539.5395,776.4105,747.7005,49.8467,51.7607,0.036977862,805.1205,47.69,2,1,1
7/24/2021,France,Stationery,Blue Pen,paypall,High,Returned,1,55.22,21,0.37,18.7,1159.62,429.0594,730.5606,711.8606,33.89812381,34.7886,0.025596781,749.2606,43.98,0,1,0
7/24/2021,Netherlands,Electronics,Wall Clock,Bank Transfer,Medium,Not Returned,0,40.11,16,0.04,22.38,641.76,25.6704,616.0896,593.7096,37.10685,38.5056,0.036325885,638.4696,41.67,0,1,0
7/24/2021,United States,Accessories,Backpack,Bank Transfer,Low,Not Returned,0,63.88,45,0.07,11.57,2874.6,201.222,2673.378,2661.808,59.15128889,59.4084,0.004327858,2684.948,36.04057692,1,1,1
7/24/2021,Australia,Stationery,Wall Clock,Bank Transfer,Low,Not Returned,0,94.03,40,0.09,5.87,3761.2,338.508,3422.692,3416.822,85.42055,85.5673,0.001715024,3428.562,65.02111111,2,1,1
7/24/2021,Portugal,Stationery,White Mug,paypall,Medium,Not Returned,0,40.29,28,0.26,29.57,1128.12,293.3112,834.8088,805.2388,28.75852857,29.8146,0.035421284,864.3788,63.89,2,1,1
7/24/2021,Spain,Apparel,Wall Clock,Bank Transfer,High,Not Returned,0,27.31,24,0.45,24.93,655.44,294.948,360.492,335.562,13.98175,15.0205,0.069155488,385.422,47.69,2,1,1
7/24/2021,Belgium,Accessories,Wall Clock,Bank Transfer,Medium,Not Returned,0,39.06,27,0.1,10.24,1054.62,105.462,949.158,938.918,34.77474074,35.154,0.010788509,959.398,50.93,1,1,1
7/24/2021,Sweden,Accessories,Backpack,paypall,Low,Not Returned,0,94.14,37,0.18,10.81,3483.18,626.9724,2856.2076,2845.3976,76.90263784,77.1948,0.003784739,2867.0176,37.04,1,1,1
7/24/2021,Sweden,Stationery,Headphones,paypall,Medium,Not Returned,0,57.38,34,0.23,19.16,1950.92,448.7116,1502.2084,1483.0484,43.61907059,44.1826,0.012754555,1521.3684,37.04,1,1,1
7/24/2021,United Kingdom,Apparel,T-shirt,Credit Card,High,Not Returned,0,63.8,27,0.35,26.7,1722.6,602.91,1119.69,1092.99,40.48111111,41.47,0.023845886,1146.39,44.538,0,1,0
7/24/2021,Spain,Electronics,White Mug,paypall,High,Not Returned,0,30.87,49,0.3,21.66,1512.63,453.789,1058.841,1037.181,21.16695918,21.609,0.020456329,1080.501,47.69,2,1,1
7/24/2021,United Kingdom,Apparel,Backpack,Credit Card,Low,Not Returned,0,76.29,20,0.26,10.48,1525.8,396.708,1129.092,1118.612,55.9306,56.4546,0.009281795,1139.572,44.538,0,1,0
7/25/2021,Germany,Apparel,Desk Lamp,Credit Card,Medium,Not Returned,0,19.12,30,0.31,10.81,573.6,177.816,395.784,384.974,12.83246667,13.1928,0.027312878,406.594,67.59,1,1,1
7/25/2021,Germany,Stationery,T-shirt,Bank Transfer,Medium,Not Returned,0,67.03,29,0.11,28.95,1943.87,213.8257,1730.0443,1701.0943,58.65842414,59.6567,0.016733676,1758.9943,67.59,1,1,1
7/25/2021,United Kingdom,Furniture,Office Chair,Credit Card,Medium,Not Returned,0,18.66,23,0.03,6.58,429.18,12.8754,416.3046,409.7246,17.81411304,18.1002,0.015805735,422.8846,44.538,0,1,0
7/25/2021,Norway,Stationery,Wall Clock,Credit Card,High,Not Returned,0,1.57,42,0.42,24.22,65.94,27.6948,38.2452,14.0252,0.333933333,0.9106,0.633282085,62.4652,47.22,1,1,1
7/25/2021,Norway,Electronics,Blue Pen,Bank Transfer,Low,Not Returned,0,29.46,25,0.05,20.2,736.5,36.825,699.675,679.475,27.179,27.987,0.028870547,719.875,47.22,1,1,1
7/25/2021,United Kingdom,Stationery,T-shirt,Credit Card,Low,Not Returned,0,8.68,16,0.26,18.08,138.88,36.1088,102.7712,84.6912,5.2932,6.4232,0.175924773,120.8512,44.538,0,1,0
7/25/2021,Portugal,Apparel,White Mug,Credit Card,Medium,Not Returned,0,98.93,21,0.3,25.59,2077.53,623.259,1454.271,1428.681,68.03242857,69.251,0.017596445,1479.861,63.89,2,1,1
7/25/2021,Sweden,Electronics,Blue Pen,paypall,High,Returned,1,84.48,17,0.13,17.41,1436.16,186.7008,1249.4592,1232.0492,72.47348235,73.4976,0.013934028,1266.8692,37.04,1,1,1
7/25/2021,Australia,Apparel,T-shirt,Bank Transfer,Medium,Not Returned,0,58.91,29,0.06,11.65,1708.39,102.5034,1605.8866,1594.2366,54.97367586,55.3754,0.00725456,1617.5366,65.02111111,2,1,1
7/25/2021,Italy,Furniture,T-shirt,Credit Card,Low,Not Returned,0,67.18,25,0.04,6.71,1679.5,67.18,1612.32,1605.61,64.2244,64.4928,0.004161705,1619.03,75.46,2,1,1
7/25/2021,France,Electronics,Desk Lamp,Bank Transfer,Low,Not Returned,0,57.56,7,0.28,23.9,402.92,112.8176,290.1024,266.2024,38.02891429,41.4432,0.082384703,314.0024,43.98,0,1,0
7/25/2021,Netherlands,Apparel,T-shirt,Credit Card,Medium,Not Returned,0,77.16,32,0.31,13.32,2469.12,765.4272,1703.6928,1690.3728,52.82415,53.2404,0.007818311,1717.0128,41.67,0,1,0
7/25/2021,Italy,Electronics,Notebook,paypall,Medium,Returned,1,10.47,44,0.41,29.88,460.68,188.8788,271.8012,241.9212,5.498209091,6.1773,0.109933289,301.6812,75.46,2,1,1
7/25/2021,Portugal,Accessories,Headphones,Bank Transfer,Low,Not Returned,0,17.06,20,0.31,7.27,341.2,105.772,235.428,228.158,11.4079,11.7714,0.030879929,242.698,63.89,2,1,1
7/25/2021,Belgium,Furniture,Blue Pen,paypall,Low,Not Returned,0,17.73,35,0.48,6.29,620.55,297.864,322.686,316.396,9.039885714,9.2196,0.019492634,328.976,50.93,1,1,1
7/25/2021,Spain,Stationery,Notebook,Bank Transfer,High,Not Returned,0,31.06,14,0.17,22.35,434.84,73.9228,360.9172,338.5672,24.18337143,25.7798,0.061925561,383.2672,47.69,2,1,1
7/25/2021,Belgium,Stationery,White Mug,Bank Transfer,Low,Returned,1,50.74,1,0.07,24.2,50.74,3.5518,47.1882,22.9882,22.9882,47.1882,0.512840074,71.3882,50.93,1,1,1
7/25/2021,Spain,Furniture,Blue Pen,paypall,Medium,Not Returned,0,46.97,3,0.32,11.45,140.91,45.0912,95.8188,84.3688,28.12293333,31.9396,0.119496383,107.2688,47.69,2,1,1
